	Trial	RiskType	RewardType	ResponseType	Reward	Shock	SubjID
62	63	2	2	1.0	0.54	1	29
63	64	2	3	1.0	0.75	1	29
64	65	1	1	1.0	0.23	0	29
65	66	1	2	1.0	0.5	0	29
66	67	3	1	0.0	0.14	1	29
67	68	2	1	1.0	0.32	0	29
68	69	1	2	1.0	0.45	0	29
69	70	2	2	1.0	0.38	1	29
70	71	3	3	1.0	0.76	1	29
71	72	1	1	1.0	0.16	0	29
72	73	3	2	1.0	0.39	1	29
73	74	2	1	1.0	0.24	1	29
74	75	2	3	1.0	0.86	0	29
75	76	1	2	1.0	0.56	0	29
76	77	3	3	1.0	0.81	1	29
77	78	2	3	1.0	0.94	0	29
78	79	2	2	1.0	0.51	1	29
79	80	3	1	1.0	0.33	1	29
80	81	1	2	1.0	0.42	0	29
81	82	1	3	1.0	0.69	0	29
82	83	2	3	1.0	0.72	0	29
83	84	1	1	1.0	0.12	0	29
84	85	3	2	1.0	0.55	1	29
85	86	1	1	1.0	0.21	0	29
86	87	3	2	1.0	0.47	1	29
87	88	3	1	0.0	0.12	1	29
88	89	2	1	0.0	0.17	1	29
89	90	1	2	1.0	0.64	0	29
90	91	1	1	1.0	0.05	0	29
91	92	1	3	1.0	0.85	0	29
92	93	1	1	1.0	0.29	0	29
93	94	1	3	1.0	0.77	1	29
94	95	3	1	0.0	0.17	1	29
95	96	2	3	1.0	0.78	1	29
96	97	2	2	1.0	0.43	1	29
97	98	3	3	1.0	0.65	1	29
98	99	3	3	1.0	0.73	0	29
99	100	2	1	1.0	0.3	0	29
101	102	3	1	1.0	0.26	1	29
102	103	1	2	1.0	0.48	0	29
103	104	2	1	0.0	0.08	0	29
104	105	3	3	1.0	0.9	1	29
105	106	2	2	1.0	0.6	1	29
106	107	2	2	1.0	0.35	0	29
107	108	3	2	1.0	0.6	1	29
0	1	1	2	1	0.53	0	30
1	2	2	1	0	0.13	0	30
2	3	2	3	1	0.91	1	30
3	4	3	1	0	0.15	1	30
4	5	1	2	1	0.61	0	30
5	6	3	1	0	0.31	1	30
6	7	3	3	1	0.79	1	30
7	8	1	1	0	0.1	0	30
8	9	3	2	1	0.58	1	30
9	10	3	2	1	0.36	1	30
10	11	1	3	1	0.82	0	30
11	12	3	1	0	0.22	1	30
12	13	3	3	1	0.87	0	30
13	14	1	2	1	0.45	0	30
14	15	2	3	1	0.7	0	30
15	16	1	1	1	0.27	0	30
16	17	2	2	1	0.4	0	30
17	18	1	1	1	0.18	0	30
18	19	1	3	1	0.74	0	30
19	20	3	2	1	0.52	1	30
20	21	1	1	1	0.34	0	30
21	22	3	3	1	0.7	1	30
22	23	2	2	1	0.65	0	30
23	24	2	2	1	0.49	1	30
24	25	2	2	1	0.57	0	30
25	26	2	1	1	0.22	1	30
26	27	1	2	1	0.4	1	30
27	28	2	1	1	0.27	1	30
28	29	1	3	1	0.88	0	30
29	30	3	1	0	0.09	1	30
30	31	3	2	0	0.44	1	30
31	32	3	3	1	0.95	1	30
32	33	2	3	1	0.75	1	30
33	34	2	1	0	0.06	1	30
34	35	2	3	1	0.83	0	30
35	36	1	3	1	0.66	0	30
36	37	3	3	1	0.84	1	30
37	38	1	3	1	0.93	0	30
38	39	3	1	0	0.2	1	30
39	40	3	2	0	0.41	1	30
40	41	1	2	1	0.59	0	30
41	42	1	3	1	0.85	0	30
42	43	3	3	1	0.92	1	30
43	44	2	3	1	0.8	0	30
44	45	1	2	1	0.37	0	30
45	46	1	3	1	0.8	1	30
46	47	2	2	1	0.62	0	30
47	48	2	1	0	0.11	1	30
48	49	3	2	1	0.5	1	30
49	50	3	2	1	0.63	1	30
50	51	2	3	1	0.89	0	30
51	52	1	3	1	0.71	0	30
52	53	2	1	0	0.19	1	30
53	54	2	2	1	0.46	0	30
54	55	3	1	0	0.07	0	30
55	56	3	2	1	0.55	1	30
56	57	2	3	1	0.67	1	30
57	58	2	1	1	0.25	0	30
58	59	3	1	1	0.28	1	30
59	60	1	1	1	0.32	0	30
60	61	3	3	1	0.68	1	30
61	62	1	1	0	0.07	0	30
62	63	2	2	1	0.54	1	30
63	64	2	3	1	0.75	1	30
64	65	1	1	1	0.23	0	30
65	66	1	2	1	0.5	0	30
66	67	3	1	0	0.14	1	30
67	68	2	1	1	0.32	0	30
68	69	1	2	1	0.45	0	30
69	70	2	2	1	0.38	1	30
70	71	3	3	1	0.76	1	30
71	72	1	1	0	0.16	0	30
72	73	3	2	1	0.39	1	30
73	74	2	1	1	0.24	1	30
74	75	2	3	1	0.86	0	30
75	76	1	2	1	0.56	0	30
76	77	3	3	1	0.81	1	30
77	78	2	3	1	0.94	0	30
78	79	2	2	1	0.51	1	30
79	80	3	1	1	0.33	1	30
80	81	1	2	1	0.42	0	30
81	82	1	3	1	0.69	0	30
82	83	2	3	1	0.72	0	30
83	84	1	1	0	0.12	0	30
84	85	3	2	1	0.55	1	30
85	86	1	1	1	0.21	0	30
86	87	3	2	1	0.47	1	30
87	88	3	1	0	0.12	1	30
88	89	2	1	0	0.17	1	30
89	90	1	2	1	0.64	0	30
90	91	1	1	0	0.05	0	30
91	92	1	3	1	0.85	0	30
92	93	1	1	1	0.29	0	30
93	94	1	3	1	0.77	1	30
94	95	3	1	0	0.17	1	30
95	96	2	3	1	0.78	1	30
96	97	2	2	1	0.43	1	30
97	98	3	3	1	0.65	1	30
98	99	3	3	1	0.73	0	30
99	100	2	1	1	0.3	0	30
100	101	1	3	1	0.9	0	30
101	102	3	1	0	0.26	1	30
102	103	1	2	1	0.48	0	30
103	104	2	1	0	0.08	0	30
104	105	3	3	1	0.9	1	30
105	106	2	2	1	0.6	1	30
106	107	2	2	1	0.35	0	30
107	108	3	2	1	0.6	1	30
0	1	1	2	1	0.53	0	31
1	2	2	1	1	0.13	0	31
2	3	2	3	1	0.91	1	31
3	4	3	1	1	0.15	1	31
4	5	1	2	1	0.61	0	31
5	6	3	1	1	0.31	1	31
6	7	3	3	1	0.79	1	31
7	8	1	1	0	0.1	0	31
8	9	3	2	1	0.58	1	31
9	10	3	2	1	0.36	1	31
10	11	1	3	1	0.82	0	31
11	12	3	1	0	0.22	1	31
12	13	3	3	1	0.87	0	31
13	14	1	2	1	0.45	0	31
14	15	2	3	1	0.7	0	31
15	16	1	1	0	0.27	0	31
16	17	2	2	1	0.4	0	31
17	18	1	1	1	0.18	0	31
18	19	1	3	1	0.74	0	31
19	20	3	2	1	0.52	1	31
20	21	1	1	1	0.34	0	31
21	22	3	3	1	0.7	1	31
22	23	2	2	1	0.65	0	31
23	24	2	2	1	0.49	1	31
24	25	2	2	1	0.57	0	31
25	26	2	1	1	0.22	1	31
26	27	1	2	1	0.4	1	31
27	28	2	1	1	0.27	1	31
28	29	1	3	1	0.88	0	31
29	30	3	1	0	0.09	1	31
30	31	3	2	1	0.44	1	31
31	32	3	3	1	0.95	1	31
32	33	2	3	1	0.75	1	31
33	34	2	1	1	0.06	1	31
34	35	2	3	1	0.83	0	31
35	36	1	3	1	0.66	0	31
36	37	3	3	1	0.84	1	31
37	38	1	3	1	0.93	0	31
38	39	3	1	1	0.2	1	31
39	40	3	2	1	0.41	1	31
40	41	1	2	1	0.59	0	31
41	42	1	3	1	0.85	0	31
42	43	3	3	1	0.92	1	31
43	44	2	3	1	0.8	0	31
44	45	1	2	1	0.37	0	31
45	46	1	3	1	0.8	1	31
46	47	2	2	1	0.62	0	31
47	48	2	1	1	0.11	1	31
48	49	3	2	1	0.5	1	31
49	50	3	2	1	0.63	1	31
50	51	2	3	1	0.89	0	31
51	52	1	3	1	0.71	0	31
52	53	2	1	0	0.19	1	31
53	54	2	2	1	0.46	0	31
54	55	3	1	0	0.07	0	31
55	56	3	2	1	0.55	1	31
56	57	2	3	1	0.67	1	31
57	58	2	1	1	0.25	0	31
58	59	3	1	1	0.28	1	31
59	60	1	1	1	0.32	0	31
60	61	3	3	1	0.68	1	31
61	62	1	1	0	0.07	0	31
62	63	2	2	1	0.54	1	31
63	64	2	3	1	0.75	1	31
64	65	1	1	1	0.23	0	31
65	66	1	2	1	0.5	0	31
66	67	3	1	0	0.14	1	31
67	68	2	1	1	0.32	0	31
68	69	1	2	1	0.45	0	31
69	70	2	2	1	0.38	1	31
70	71	3	3	1	0.76	1	31
71	72	1	1	1	0.16	0	31
72	73	3	2	1	0.39	1	31
73	74	2	1	1	0.24	1	31
74	75	2	3	1	0.86	0	31
75	76	1	2	1	0.56	0	31
76	77	3	3	1	0.81	1	31
77	78	2	3	1	0.94	0	31
78	79	2	2	1	0.51	1	31
79	80	3	1	1	0.33	1	31
80	81	1	2	1	0.42	0	31
81	82	1	3	1	0.69	0	31
82	83	2	3	1	0.72	0	31
83	84	1	1	1	0.12	0	31
84	85	3	2	1	0.55	1	31
85	86	1	1	1	0.21	0	31
86	87	3	2	1	0.47	1	31
87	88	3	1	1	0.12	1	31
88	89	2	1	1	0.17	1	31
89	90	1	2	1	0.64	0	31
90	91	1	1	0	0.05	0	31
91	92	1	3	1	0.85	0	31
92	93	1	1	1	0.29	0	31
93	94	1	3	1	0.77	1	31
94	95	3	1	1	0.17	1	31
95	96	2	3	1	0.78	1	31
96	97	2	2	1	0.43	1	31
97	98	3	3	1	0.65	1	31
98	99	3	3	1	0.73	0	31
99	100	2	1	1	0.3	0	31
100	101	1	3	1	0.9	0	31
101	102	3	1	1	0.26	1	31
102	103	1	2	1	0.48	0	31
103	104	2	1	1	0.08	0	31
104	105	3	3	1	0.9	1	31
105	106	2	2	1	0.6	1	31
106	107	2	2	1	0.35	0	31
107	108	3	2	1	0.6	1	31
0	1	1	2	1	0.53	0	32
1	2	2	1	0	0.13	0	32
2	3	2	3	1	0.91	1	32
3	4	3	1	0	0.15	1	32
4	5	1	2	1	0.61	0	32
5	6	3	1	0	0.31	1	32
6	7	3	3	1	0.79	1	32
7	8	1	1	1	0.1	0	32
8	9	3	2	0	0.58	1	32
9	10	3	2	0	0.36	1	32
10	11	1	3	1	0.82	0	32
11	12	3	1	0	0.22	1	32
12	13	3	3	1	0.87	0	32
13	14	1	2	1	0.45	0	32
14	15	2	3	1	0.7	0	32
15	16	1	1	1	0.27	0	32
16	17	2	2	1	0.4	0	32
17	18	1	1	1	0.18	0	32
18	19	1	3	1	0.74	0	32
19	20	3	2	0	0.52	1	32
20	21	1	1	1	0.34	0	32
21	22	3	3	1	0.7	1	32
22	23	2	2	1	0.65	0	32
23	24	2	2	1	0.49	1	32
24	25	2	2	1	0.57	0	32
25	26	2	1	0	0.22	1	32
26	27	1	2	1	0.4	1	32
27	28	2	1	0	0.27	1	32
28	29	1	3	1	0.88	0	32
29	30	3	1	0	0.09	1	32
30	31	3	2	0	0.44	1	32
31	32	3	3	1	0.95	1	32
32	33	2	3	1	0.75	1	32
33	34	2	1	0	0.06	1	32
34	35	2	3	1	0.83	0	32
35	36	1	3	1	0.66	0	32
36	37	3	3	1	0.84	1	32
37	38	1	3	1	0.93	0	32
38	39	3	1	0	0.2	1	32
39	40	3	2	0	0.41	1	32
40	41	1	2	1	0.59	0	32
41	42	1	3	1	0.85	0	32
42	43	3	3	1	0.92	1	32
43	44	2	3	1	0.8	0	32
44	45	1	2	1	0.37	0	32
45	46	1	3	1	0.8	1	32
46	47	2	2	1	0.62	0	32
47	48	2	1	0	0.11	1	32
48	49	3	2	1	0.5	1	32
49	50	3	2	1	0.63	1	32
50	51	2	3	1	0.89	0	32
51	52	1	3	1	0.71	0	32
52	53	2	1	0	0.19	1	32
53	54	2	2	1	0.46	0	32
54	55	3	1	0	0.07	0	32
55	56	3	2	1	0.55	1	32
56	57	2	3	1	0.67	1	32
57	58	2	1	0	0.25	0	32
58	59	3	1	0	0.28	1	32
59	60	1	1	1	0.32	0	32
60	61	3	3	1	0.68	1	32
61	62	1	1	0	0.07	0	32
62	63	2	2	1	0.54	1	32
63	64	2	3	1	0.75	1	32
64	65	1	1	1	0.23	0	32
65	66	1	2	1	0.5	0	32
66	67	3	1	0	0.14	1	32
67	68	2	1	0	0.32	0	32
68	69	1	2	1	0.45	0	32
69	70	2	2	1	0.38	1	32
70	71	3	3	1	0.76	1	32
71	72	1	1	1	0.16	0	32
72	73	3	2	0	0.39	1	32
73	74	2	1	0	0.24	1	32
74	75	2	3	1	0.86	0	32
75	76	1	2	1	0.56	0	32
76	77	3	3	1	0.81	1	32
77	78	2	3	1	0.94	0	32
78	79	2	2	1	0.51	1	32
79	80	3	1	0	0.33	1	32
80	81	1	2	1	0.42	0	32
81	82	1	3	1	0.69	0	32
82	83	2	3	1	0.72	0	32
83	84	1	1	0	0.12	0	32
84	85	3	2	1	0.55	1	32
85	86	1	1	1	0.21	0	32
86	87	3	2	1	0.47	1	32
87	88	3	1	0	0.12	1	32
88	89	2	1	0	0.17	1	32
89	90	1	2	1	0.64	0	32
90	91	1	1	0	0.05	0	32
91	92	1	3	1	0.85	0	32
92	93	1	1	1	0.29	0	32
93	94	1	3	1	0.77	1	32
94	95	3	1	0	0.17	1	32
95	96	2	3	1	0.78	1	32
96	97	2	2	1	0.43	1	32
97	98	3	3	1	0.65	1	32
98	99	3	3	1	0.73	0	32
99	100	2	1	0	0.3	0	32
100	101	1	3	1	0.9	0	32
101	102	3	1	0	0.26	1	32
102	103	1	2	1	0.48	0	32
103	104	2	1	0	0.08	0	32
104	105	3	3	1	0.9	1	32
105	106	2	2	1	0.6	1	32
106	107	2	2	0	0.35	0	32
107	108	3	2	1	0.6	1	32
0	1	1	2	1	0.53	0	33
1	2	2	1	0	0.13	0	33
2	3	2	3	1	0.91	1	33
3	4	3	1	0	0.15	1	33
4	5	1	2	1	0.61	0	33
5	6	3	1	0	0.31	1	33
6	7	3	3	1	0.79	1	33
7	8	1	1	1	0.1	0	33
8	9	3	2	1	0.58	1	33
9	10	3	2	0	0.36	1	33
10	11	1	3	1	0.82	0	33
11	12	3	1	0	0.22	1	33
12	13	3	3	1	0.87	0	33
13	14	1	2	1	0.45	0	33
14	15	2	3	1	0.7	0	33
15	16	1	1	1	0.27	0	33
16	17	2	2	1	0.4	0	33
17	18	1	1	1	0.18	0	33
18	19	1	3	1	0.74	0	33
19	20	3	2	1	0.52	1	33
20	21	1	1	1	0.34	0	33
21	22	3	3	1	0.7	1	33
22	23	2	2	1	0.65	0	33
23	24	2	2	1	0.49	1	33
24	25	2	2	1	0.57	0	33
25	26	2	1	1	0.22	1	33
26	27	1	2	1	0.4	1	33
27	28	2	1	1	0.27	1	33
28	29	1	3	1	0.88	0	33
29	30	3	1	0	0.09	1	33
30	31	3	2	0	0.44	1	33
31	32	3	3	1	0.95	1	33
32	33	2	3	1	0.75	1	33
33	34	2	1	0	0.06	1	33
34	35	2	3	1	0.83	0	33
35	36	1	3	1	0.66	0	33
36	37	3	3	1	0.84	1	33
37	38	1	3	1	0.93	0	33
38	39	3	1	0	0.2	1	33
39	40	3	2	1	0.41	1	33
40	41	1	2	1	0.59	0	33
41	42	1	3	1	0.85	0	33
42	43	3	3	1	0.92	1	33
43	44	2	3	1	0.8	0	33
44	45	1	2	1	0.37	0	33
45	46	1	3	1	0.8	1	33
46	47	2	2	1	0.62	0	33
47	48	2	1	0	0.11	1	33
48	49	3	2	1	0.5	1	33
49	50	3	2	1	0.63	1	33
50	51	2	3	1	0.89	0	33
51	52	1	3	1	0.71	0	33
52	53	2	1	1	0.19	1	33
53	54	2	2	1	0.46	0	33
54	55	3	1	0	0.07	0	33
55	56	3	2	1	0.55	1	33
56	57	2	3	1	0.67	1	33
57	58	2	1	1	0.25	0	33
58	59	3	1	1	0.28	1	33
59	60	1	1	1	0.32	0	33
60	61	3	3	1	0.68	1	33
61	62	1	1	0	0.07	0	33
62	63	2	2	1	0.54	1	33
63	64	2	3	1	0.75	1	33
64	65	1	1	1	0.23	0	33
65	66	1	2	1	0.5	0	33
66	67	3	1	0	0.14	1	33
67	68	2	1	1	0.32	0	33
68	69	1	2	1	0.45	0	33
69	70	2	2	1	0.38	1	33
70	71	3	3	1	0.76	1	33
71	72	1	1	1	0.16	0	33
72	73	3	2	1	0.39	1	33
73	74	2	1	1	0.24	1	33
74	75	2	3	1	0.86	0	33
75	76	1	2	1	0.56	0	33
76	77	3	3	1	0.81	1	33
77	78	2	3	1	0.94	0	33
78	79	2	2	1	0.51	1	33
79	80	3	1	1	0.33	1	33
80	81	1	2	1	0.42	0	33
81	82	1	3	1	0.69	0	33
82	83	2	3	1	0.72	0	33
83	84	1	1	0	0.12	0	33
84	85	3	2	1	0.55	1	33
85	86	1	1	1	0.21	0	33
86	87	3	2	1	0.47	1	33
87	88	3	1	0	0.12	1	33
88	89	2	1	0	0.17	1	33
89	90	1	2	1	0.64	0	33
90	91	1	1	0	0.05	0	33
91	92	1	3	1	0.85	0	33
92	93	1	1	1	0.29	0	33
93	94	1	3	1	0.77	1	33
94	95	3	1	0	0.17	1	33
95	96	2	3	1	0.78	1	33
96	97	2	2	1	0.43	1	33
97	98	3	3	1	0.65	1	33
98	99	3	3	1	0.73	0	33
99	100	2	1	1	0.3	0	33
100	101	1	3	1	0.9	0	33
101	102	3	1	0	0.26	1	33
102	103	1	2	1	0.48	0	33
103	104	2	1	1	0.08	0	33
104	105	3	3	1	0.9	1	33
105	106	2	2	1	0.6	1	33
106	107	2	2	1	0.35	0	33
107	108	3	2	1	0.6	1	33
1	2	2	1	1.0	0.13	0	34
2	3	2	3	1.0	0.91	1	34
3	4	3	1	0.0	0.15	1	34
4	5	1	2	1.0	0.61	0	34
5	6	3	1	0.0	0.31	1	34
6	7	3	3	0.0	0.79	1	34
7	8	1	1	0.0	0.1	0	34
8	9	3	2	0.0	0.58	1	34
9	10	3	2	0.0	0.36	1	34
10	11	1	3	1.0	0.82	0	34
11	12	3	1	0.0	0.22	1	34
12	13	3	3	0.0	0.87	0	34
13	14	1	2	1.0	0.45	0	34
14	15	2	3	1.0	0.7	0	34
15	16	1	1	0.0	0.27	0	34
16	17	2	2	1.0	0.4	0	34
17	18	1	1	1.0	0.18	0	34
18	19	1	3	1.0	0.74	0	34
19	20	3	2	0.0	0.52	1	34
20	21	1	1	1.0	0.34	0	34
21	22	3	3	0.0	0.7	1	34
22	23	2	2	1.0	0.65	0	34
23	24	2	2	1.0	0.49	1	34
24	25	2	2	1.0	0.57	0	34
25	26	2	1	0.0	0.22	1	34
26	27	1	2	1.0	0.4	1	34
27	28	2	1	0.0	0.27	1	34
28	29	1	3	1.0	0.88	0	34
29	30	3	1	0.0	0.09	1	34
30	31	3	2	0.0	0.44	1	34
31	32	3	3	1.0	0.95	1	34
32	33	2	3	1.0	0.75	1	34
33	34	2	1	0.0	0.06	1	34
34	35	2	3	1.0	0.83	0	34
35	36	1	3	1.0	0.66	0	34
36	37	3	3	0.0	0.84	1	34
37	38	1	3	1.0	0.93	0	34
38	39	3	1	0.0	0.2	1	34
39	40	3	2	0.0	0.41	1	34
40	41	1	2	1.0	0.59	0	34
41	42	1	3	1.0	0.85	0	34
42	43	3	3	1.0	0.92	1	34
43	44	2	3	1.0	0.8	0	34
44	45	1	2	1.0	0.37	0	34
45	46	1	3	1.0	0.8	1	34
46	47	2	2	1.0	0.62	0	34
47	48	2	1	0.0	0.11	1	34
48	49	3	2	0.0	0.5	1	34
49	50	3	2	0.0	0.63	1	34
50	51	2	3	1.0	0.89	0	34
51	52	1	3	1.0	0.71	0	34
52	53	2	1	0.0	0.19	1	34
53	54	2	2	1.0	0.46	0	34
54	55	3	1	0.0	0.07	0	34
55	56	3	2	0.0	0.55	1	34
56	57	2	3	1.0	0.67	1	34
57	58	2	1	0.0	0.25	0	34
58	59	3	1	0.0	0.28	1	34
59	60	1	1	1.0	0.32	0	34
61	62	1	1	0.0	0.07	0	34
62	63	2	2	1.0	0.54	1	34
63	64	2	3	1.0	0.75	1	34
64	65	1	1	1.0	0.23	0	34
65	66	1	2	1.0	0.5	0	34
66	67	3	1	0.0	0.14	1	34
67	68	2	1	0.0	0.32	0	34
68	69	1	2	1.0	0.45	0	34
69	70	2	2	1.0	0.38	1	34
70	71	3	3	1.0	0.76	1	34
72	73	3	2	0.0	0.39	1	34
73	74	2	1	0.0	0.24	1	34
74	75	2	3	1.0	0.86	0	34
75	76	1	2	1.0	0.56	0	34
76	77	3	3	1.0	0.81	1	34
77	78	2	3	1.0	0.94	0	34
78	79	2	2	1.0	0.51	1	34
79	80	3	1	0.0	0.33	1	34
80	81	1	2	1.0	0.42	0	34
81	82	1	3	1.0	0.69	0	34
82	83	2	3	1.0	0.72	0	34
84	85	3	2	0.0	0.55	1	34
85	86	1	1	1.0	0.21	0	34
86	87	3	2	0.0	0.47	1	34
87	88	3	1	0.0	0.12	1	34
88	89	2	1	0.0	0.17	1	34
89	90	1	2	1.0	0.64	0	34
90	91	1	1	0.0	0.05	0	34
91	92	1	3	1.0	0.85	0	34
92	93	1	1	1.0	0.29	0	34
93	94	1	3	1.0	0.77	1	34
94	95	3	1	0.0	0.17	1	34
95	96	2	3	1.0	0.78	1	34
96	97	2	2	1.0	0.43	1	34
97	98	3	3	0.0	0.65	1	34
98	99	3	3	1.0	0.73	0	34
99	100	2	1	1.0	0.3	0	34
100	101	1	3	1.0	0.9	0	34
101	102	3	1	0.0	0.26	1	34
102	103	1	2	1.0	0.48	0	34
103	104	2	1	0.0	0.08	0	34
104	105	3	3	1.0	0.9	1	34
105	106	2	2	1.0	0.6	1	34
106	107	2	2	0.0	0.35	0	34
107	108	3	2	0.0	0.6	1	34
0	1	1	2	1.0	0.53	0	35
1	2	2	1	0.0	0.13	0	35
2	3	2	3	1.0	0.91	1	35
3	4	3	1	0.0	0.15	1	35
4	5	1	2	1.0	0.61	0	35
5	6	3	1	0.0	0.31	1	35
6	7	3	3	1.0	0.79	1	35
7	8	1	1	1.0	0.1	0	35
8	9	3	2	1.0	0.58	1	35
9	10	3	2	0.0	0.36	1	35
10	11	1	3	1.0	0.82	0	35
11	12	3	1	0.0	0.22	1	35
12	13	3	3	1.0	0.87	0	35
13	14	1	2	1.0	0.45	0	35
14	15	2	3	1.0	0.7	0	35
15	16	1	1	1.0	0.27	0	35
16	17	2	2	1.0	0.4	0	35
17	18	1	1	1.0	0.18	0	35
18	19	1	3	1.0	0.74	0	35
19	20	3	2	0.0	0.52	1	35
20	21	1	1	1.0	0.34	0	35
21	22	3	3	1.0	0.7	1	35
22	23	2	2	1.0	0.65	0	35
23	24	2	2	1.0	0.49	1	35
24	25	2	2	1.0	0.57	0	35
25	26	2	1	0.0	0.22	1	35
26	27	1	2	1.0	0.4	1	35
27	28	2	1	0.0	0.27	1	35
29	30	3	1	0.0	0.09	1	35
30	31	3	2	0.0	0.44	1	35
31	32	3	3	1.0	0.95	1	35
32	33	2	3	1.0	0.75	1	35
33	34	2	1	0.0	0.06	1	35
34	35	2	3	1.0	0.83	0	35
35	36	1	3	1.0	0.66	0	35
36	37	3	3	1.0	0.84	1	35
37	38	1	3	1.0	0.93	0	35
38	39	3	1	0.0	0.2	1	35
40	41	1	2	1.0	0.59	0	35
41	42	1	3	1.0	0.85	0	35
42	43	3	3	1.0	0.92	1	35
44	45	1	2	1.0	0.37	0	35
45	46	1	3	1.0	0.8	1	35
47	48	2	1	0.0	0.11	1	35
48	49	3	2	0.0	0.5	1	35
49	50	3	2	0.0	0.63	1	35
50	51	2	3	1.0	0.89	0	35
51	52	1	3	1.0	0.71	0	35
52	53	2	1	0.0	0.19	1	35
53	54	2	2	1.0	0.46	0	35
54	55	3	1	0.0	0.07	0	35
55	56	3	2	1.0	0.55	1	35
56	57	2	3	1.0	0.67	1	35
57	58	2	1	1.0	0.25	0	35
58	59	3	1	0.0	0.28	1	35
59	60	1	1	1.0	0.32	0	35
60	61	3	3	0.0	0.68	1	35
61	62	1	1	1.0	0.07	0	35
62	63	2	2	1.0	0.54	1	35
63	64	2	3	1.0	0.75	1	35
64	65	1	1	1.0	0.23	0	35
65	66	1	2	1.0	0.5	0	35
66	67	3	1	0.0	0.14	1	35
67	68	2	1	1.0	0.32	0	35
68	69	1	2	1.0	0.45	0	35
71	72	1	1	1.0	0.16	0	35
72	73	3	2	1.0	0.39	1	35
73	74	2	1	0.0	0.24	1	35
74	75	2	3	1.0	0.86	0	35
79	80	3	1	0.0	0.33	1	35
81	82	1	3	1.0	0.69	0	35
90	91	1	1	1.0	0.05	0	35
91	92	1	3	1.0	0.85	0	35
95	96	2	3	1.0	0.78	1	35
96	97	2	2	0.0	0.43	1	35
99	100	2	1	0.0	0.3	0	35
101	102	3	1	0.0	0.26	1	35
102	103	1	2	0.0	0.48	0	35
104	105	3	3	1.0	0.9	1	35
105	106	2	2	1.0	0.6	1	35
0	1	1	2	1.0	0.53	0	36
1	2	2	1	0.0	0.13	0	36
2	3	2	3	1.0	0.91	1	36
3	4	3	1	0.0	0.15	1	36
4	5	1	2	1.0	0.61	0	36
5	6	3	1	0.0	0.31	1	36
6	7	3	3	0.0	0.79	1	36
7	8	1	1	0.0	0.1	0	36
8	9	3	2	0.0	0.58	1	36
9	10	3	2	0.0	0.36	1	36
10	11	1	3	1.0	0.82	0	36
11	12	3	1	0.0	0.22	1	36
12	13	3	3	0.0	0.87	0	36
13	14	1	2	1.0	0.45	0	36
14	15	2	3	1.0	0.7	0	36
15	16	1	1	1.0	0.27	0	36
16	17	2	2	0.0	0.4	0	36
17	18	1	1	1.0	0.18	0	36
18	19	1	3	1.0	0.74	0	36
19	20	3	2	0.0	0.52	1	36
20	21	1	1	1.0	0.34	0	36
21	22	3	3	0.0	0.7	1	36
22	23	2	2	1.0	0.65	0	36
23	24	2	2	1.0	0.49	1	36
24	25	2	2	1.0	0.57	0	36
25	26	2	1	0.0	0.22	1	36
26	27	1	2	1.0	0.4	1	36
27	28	2	1	0.0	0.27	1	36
28	29	1	3	1.0	0.88	0	36
29	30	3	1	0.0	0.09	1	36
30	31	3	2	0.0	0.44	1	36
31	32	3	3	0.0	0.95	1	36
32	33	2	3	1.0	0.75	1	36
33	34	2	1	0.0	0.06	1	36
34	35	2	3	0.0	0.83	0	36
35	36	1	3	1.0	0.66	0	36
36	37	3	3	0.0	0.84	1	36
38	39	3	1	0.0	0.2	1	36
39	40	3	2	0.0	0.41	1	36
40	41	1	2	1.0	0.59	0	36
41	42	1	3	1.0	0.85	0	36
42	43	3	3	0.0	0.92	1	36
43	44	2	3	1.0	0.8	0	36
44	45	1	2	1.0	0.37	0	36
45	46	1	3	1.0	0.8	1	36
46	47	2	2	1.0	0.62	0	36
47	48	2	1	0.0	0.11	1	36
48	49	3	2	0.0	0.5	1	36
49	50	3	2	0.0	0.63	1	36
50	51	2	3	1.0	0.89	0	36
51	52	1	3	0.0	0.71	0	36
52	53	2	1	0.0	0.19	1	36
53	54	2	2	1.0	0.46	0	36
54	55	3	1	0.0	0.07	0	36
55	56	3	2	0.0	0.55	1	36
56	57	2	3	1.0	0.67	1	36
57	58	2	1	0.0	0.25	0	36
58	59	3	1	0.0	0.28	1	36
59	60	1	1	1.0	0.32	0	36
60	61	3	3	0.0	0.68	1	36
61	62	1	1	0.0	0.07	0	36
62	63	2	2	1.0	0.54	1	36
63	64	2	3	1.0	0.75	1	36
64	65	1	1	0.0	0.23	0	36
65	66	1	2	1.0	0.5	0	36
66	67	3	1	0.0	0.14	1	36
67	68	2	1	0.0	0.32	0	36
68	69	1	2	1.0	0.45	0	36
69	70	2	2	1.0	0.38	1	36
70	71	3	3	1.0	0.76	1	36
71	72	1	1	0.0	0.16	0	36
72	73	3	2	0.0	0.39	1	36
73	74	2	1	0.0	0.24	1	36
74	75	2	3	1.0	0.86	0	36
75	76	1	2	1.0	0.56	0	36
76	77	3	3	1.0	0.81	1	36
77	78	2	3	1.0	0.94	0	36
78	79	2	2	1.0	0.51	1	36
79	80	3	1	0.0	0.33	1	36
81	82	1	3	1.0	0.69	0	36
